Ring,Date,Year,Month,Day,HatchDate,DaysSinceHatching,study_area,Dist2Nest
3418926,2020-03-25T00:00:00Z,2020,03,85,2019-04-24,336,TRUE,5.660710665687639
3418926,2020-10-13T00:00:00Z,2020,10,287,2019-04-24,538,TRUE,6.670854809482467
3419153,2019-12-28T00:00:00Z,2019,12,362,2019-05-04,238,TRUE,0.510283745252369
3419153,2019-12-29T00:00:00Z,2019,12,363,2019-05-04,239,TRUE,0.510283745252369
3419153,2019-12-30T00:00:00Z,2019,12,364,2019-05-04,240,TRUE,0.510283745252369
3419153,2020-02-08T00:00:00Z,2020,02,39,2019-05-04,280,TRUE,0.5137859683676641
3419153,2020-04-14T00:00:00Z,2020,04,105,2019-05-04,346,TRUE,0.42134221097819935
3419153,2020-07-16T00:00:00Z,2020,07,198,2019-05-04,439,FALSE,8.390553150923
3419194,2019-12-30T00:00:00Z,2019,12,364,2019-05-08,236,FALSE,217.1850081257942
3418787,2020-01-02T00:00:00Z,2020,01,2,2019-04-21,256,FALSE,78.9146038709167
3418787,2020-04-05T00:00:00Z,2020,04,96,2019-04-21,350,FALSE,79.64205237474636
3418787,2020-04-30T00:00:00Z,2020,04,121,2019-04-21,375,FALSE,79.64205237474636
3418787,2020-05-01T00:00:00Z,2020,05,122,2019-04-21,376,FALSE,79.64205237474636
3418787,2021-01-24T00:00:00Z,2021,01,24,2019-04-21,644,FALSE,79.57356797821706
3418908,2020-01-04T00:00:00Z,2020,01,4,2019-04-29,250,FALSE,33.36686594723381
3418869,2020-01-05T00:00:00Z,2020,01,5,2019-05-03,247,FALSE,185.0793587938583
3418869,2020-07-29T00:00:00Z,2020,07,211,2019-05-03,453,FALSE,197.17882645371012
3418869,2020-12-15T00:00:00Z,2020,12,350,2019-05-03,592,FALSE,198.62175445076417
3418869,2021-01-27T00:00:00Z,2021,01,27,2019-05-03,635,FALSE,198.62175445076417
3418869,2021-02-01T00:00:00Z,2021,02,32,2019-05-03,640,FALSE,198.62175445076417
3418869,2021-02-17T00:00:00Z,2021,02,48,2019-05-03,656,FALSE,198.62175445076417
3418869,2021-03-07T00:00:00Z,2021,03,66,2019-05-03,674,FALSE,198.62175445076417
3419101,2020-01-06T00:00:00Z,2020,01,6,2019-05-02,249,FALSE,107.88333444514922
3418924,2020-01-08T00:00:00Z,2020,01,8,2019-05-09,244,FALSE,163.48681141344744
3418924,2021-01-01T00:00:00Z,2021,01,1,2019-05-09,603,FALSE,163.2683766286222
3418876,2020-01-11T00:00:00Z,2020,01,11,2019-04-26,260,FALSE,132.09693925712384
3418952,2020-01-17T00:00:00Z,2020,01,17,2019-04-30,262,FALSE,201.03862794839478
3418952,2020-03-04T00:00:00Z,2020,03,64,2019-04-30,309,FALSE,201.42418986215029
3418952,2021-01-14T00:00:00Z,2021,01,14,2019-04-30,625,FALSE,66.81338208904471
3419098,2020-01-18T00:00:00Z,2020,01,18,2019-05-14,249,FALSE,104.72467412407033
3419098,2020-01-26T00:00:00Z,2020,01,26,2019-05-14,257,TRUE,1.67284389755002
3419098,2020-05-15T00:00:00Z,2020,05,136,2019-05-14,367,TRUE,2.9878441943931695
3419098,2020-05-22T00:00:00Z,2020,05,143,2019-05-14,374,TRUE,1.4308209482523675
3419098,2021-03-24T00:00:00Z,2021,03,83,2019-05-14,680,TRUE,0.8822688984566716
3419095,2020-01-19T00:00:00Z,2020,01,19,2019-05-02,262,TRUE,0.45791972316852825
3414931,2020-01-26T00:00:00Z,2020,01,26,2017-05-05,996,FALSE,76.44104072922103
3419037,2020-01-30T00:00:00Z,2020,01,30,2019-04-26,279,FALSE,21.655815151166834
3418771,2020-02-03T00:00:00Z,2020,02,34,2019-04-24,285,FALSE,186.8363065024018
3418771,2020-03-02T00:00:00Z,2020,03,62,2019-04-24,313,FALSE,186.48914386410016
3418771,2020-11-21T00:00:00Z,2020,11,326,2019-04-24,577,FALSE,89.76324720148823
3418861,2020-02-06T00:00:00Z,2020,02,37,2019-04-20,292,FALSE,32.463854219985436
3418861,2020-03-01T00:00:00Z,2020,03,61,2019-04-20,316,FALSE,27.438240657844556
3418861,2021-01-17T00:00:00Z,2021,01,17,2019-04-20,638,FALSE,27.437305244370933
3418861,2021-04-17T00:00:00Z,2021,04,107,2019-04-20,728,FALSE,11.491469389790218
3414448,2020-02-08T00:00:00Z,2020,02,39,2015-05-18,1727,FALSE,75.18769836784288
3414712,2020-02-08T00:00:00Z,2020,02,39,2016-05-12,1367,FALSE,90.93457702223202
3418755,2020-02-09T00:00:00Z,2020,02,40,2019-04-28,287,FALSE,15.340102000657836
3418755,2020-03-16T00:00:00Z,2020,03,76,2019-04-28,323,TRUE,12.954038969172752
3419117,2020-02-11T00:00:00Z,2020,02,42,2019-05-11,276,TRUE,4.5367185670382915
3419117,2020-02-27T00:00:00Z,2020,02,58,2019-05-11,292,TRUE,4.5367185670382915
3419117,2020-08-13T00:00:00Z,2020,08,226,2019-05-11,460,TRUE,3.9873728310510526
3418856,2020-02-12T00:00:00Z,2020,02,43,2019-04-28,290,TRUE,3.3444953931124566
3418856,2021-04-05T00:00:00Z,2021,04,95,2019-04-28,708,TRUE,3.067062741320065
3418856,2021-04-09T00:00:00Z,2021,04,99,2019-04-28,712,TRUE,2.975777256674317
3418865,2020-02-14T00:00:00Z,2020,02,45,2019-05-02,288,TRUE,9.440969974801723
3418865,2020-03-02T00:00:00Z,2020,03,62,2019-05-02,305,TRUE,9.579467223169658
3418964,2020-02-18T00:00:00Z,2020,02,49,2019-05-01,293,FALSE,28.511981099209514
3408741,2020-02-23T00:00:00Z,2020,02,54,2014-05-06,2119,TRUE,8.0674270996508
3419192,2020-02-24T00:00:00Z,2020,02,55,2019-05-10,290,TRUE,6.960170623478007
3419192,2020-05-05T00:00:00Z,2020,05,126,2019-05-10,361,TRUE,7.486216496788089
3419192,2021-01-31T00:00:00Z,2021,01,31,2019-05-10,632,TRUE,6.953604378067687
3418900,2020-03-02T00:00:00Z,2020,03,62,2019-04-26,311,FALSE,137.74033390851463
3418900,2020-03-09T00:00:00Z,2020,03,69,2019-04-26,318,FALSE,137.55532938514125
3419164,2020-03-02T00:00:00Z,2020,03,62,2019-05-07,300,TRUE,10.162297069108638
3419004,2020-03-04T00:00:00Z,2020,03,64,2019-05-07,302,FALSE,34.443021115426475
3419004,2020-10-21T00:00:00Z,2020,10,295,2019-05-07,533,FALSE,34.443021115426475
3419004,2020-11-21T00:00:00Z,2020,11,326,2019-05-07,564,FALSE,34.443021115426475
3419021,2020-03-15T00:00:00Z,2020,03,75,2019-04-26,324,TRUE,5.742926512831045
3419021,2020-06-02T00:00:00Z,2020,06,154,2019-04-26,403,TRUE,5.196721512087554
3419021,2020-09-15T00:00:00Z,2020,09,259,2019-04-26,508,TRUE,5.644121133358733
3419021,2020-09-28T00:00:00Z,2020,09,272,2019-04-26,521,TRUE,5.6345820446667325
3419021,2020-10-31T00:00:00Z,2020,10,305,2019-04-26,554,TRUE,5.6345820446667325
3419021,2020-11-09T00:00:00Z,2020,11,314,2019-04-26,563,TRUE,5.6345820446667325
3419021,2020-11-22T00:00:00Z,2020,11,327,2019-04-26,576,TRUE,5.192239773658543
3419021,2020-12-06T00:00:00Z,2020,12,341,2019-04-26,590,TRUE,5.192239773658543
3419021,2021-04-19T00:00:00Z,2021,04,109,2019-04-26,724,TRUE,5.542997264076809
3408716,2020-03-17T00:00:00Z,2020,03,77,2014-04-24,2154,TRUE,10.010552722185215
3418804,2020-03-17T00:00:00Z,2020,03,77,2019-04-29,323,TRUE,5.866815449244014
3418804,2020-04-10T00:00:00Z,2020,04,101,2019-04-29,347,TRUE,5.384301918474851
3418822,2020-03-19T00:00:00Z,2020,03,79,2019-04-26,328,TRUE,18.91102439323719
3418822,2020-11-06T00:00:00Z,2020,11,311,2019-04-26,560,TRUE,18.62122386365387
3418822,2021-01-10T00:00:00Z,2021,01,10,2019-04-26,625,TRUE,18.896109964290282
3419043,2020-03-19T00:00:00Z,2020,03,79,2019-04-25,329,TRUE,1.6499756287302723
3408708,2020-03-21T00:00:00Z,2020,03,81,2014-05-02,2150,TRUE,5.3417261620254495
3418881,2020-03-23T00:00:00Z,2020,03,83,2019-04-30,328,FALSE,80.93905285562346
3418881,2020-05-02T00:00:00Z,2020,05,123,2019-04-30,368,FALSE,61.37706835489991
3418839,2020-03-24T00:00:00Z,2020,03,84,2019-04-30,329,TRUE,12.384196969834816
3419075,2020-03-28T00:00:00Z,2020,03,88,2019-05-06,327,TRUE,12.706845076381784
3418649,2020-04-01T00:00:00Z,2020,04,92,2018-05-20,682,TRUE,2.061819104838517
3418915,2020-04-02T00:00:00Z,2020,04,93,2019-05-05,333,FALSE,17.561137235265267
3418770,2020-04-03T00:00:00Z,2020,04,94,2019-04-27,342,FALSE,79.24810756791676
3418972,2020-04-03T00:00:00Z,2020,04,94,2019-05-02,337,FALSE,54.51274112161176
3408828,2020-04-05T00:00:00Z,2020,04,96,2014-05-09,2158,TRUE,0.33736985174832934
3408828,2021-04-01T00:00:00Z,2021,04,91,2014-05-09,2519,TRUE,0.33736985174832934
3419064,2020-04-05T00:00:00Z,2020,04,96,2019-05-12,329,FALSE,88.86473598987453
3418843,2020-04-07T00:00:00Z,2020,04,98,2019-04-26,347,FALSE,148.29801700570573
3419047,2020-04-09T00:00:00Z,2020,04,100,2019-05-04,341,FALSE,73.45469267005623
3419047,2020-04-22T00:00:00Z,2020,04,113,2019-05-04,354,FALSE,50.36524465889057
3419047,2020-05-04T00:00:00Z,2020,05,125,2019-05-04,366,FALSE,120.502916618043
3417760,2020-04-10T00:00:00Z,2020,04,101,2017-05-06,1070,TRUE,10.213252549626231
3418749,2020-04-10T00:00:00Z,2020,04,101,2019-05-01,345,TRUE,5.3073477732591865
3418749,2020-08-31T00:00:00Z,2020,08,244,2019-05-01,488,FALSE,11.139053291661325
3418749,2020-12-31T00:00:00Z,2020,12,366,2019-05-01,610,FALSE,126.6579236992829
3418749,2021-03-29T00:00:00Z,2021,03,88,2019-05-01,698,TRUE,2.7889918716398734
3418811,2020-04-10T00:00:00Z,2020,04,101,2019-04-28,348,TRUE,8.853652973721141
3419046,2020-04-10T00:00:00Z,2020,04,101,2019-05-09,337,TRUE,2.765638187783898
3419000,2020-04-11T00:00:00Z,2020,04,102,2019-04-30,347,TRUE,0.7420795492247616
3419239,2020-04-12T00:00:00Z,2020,04,103,2019-05-10,338,FALSE,222.61893057041627
3419239,2020-05-25T00:00:00Z,2020,05,146,2019-05-10,381,TRUE,3.826363165457664
3419239,2020-08-27T00:00:00Z,2020,08,240,2019-05-10,475,FALSE,66.00776897794364
3418868,2020-04-14T00:00:00Z,2020,04,105,2019-04-26,354,TRUE,8.036108672086883
3418863,2020-04-18T00:00:00Z,2020,04,109,2019-04-30,354,FALSE,53.36718344402127
3407412,2020-04-19T00:00:00Z,2020,04,110,2012-05-21,2890,FALSE,29.888564883971902
3418941,2020-04-21T00:00:00Z,2020,04,112,2019-05-07,350,FALSE,80.97377784907185
3418957,2020-04-26T00:00:00Z,2020,04,117,2019-04-26,366,FALSE,112.41720690453482
3419204,2020-04-26T00:00:00Z,2020,04,117,2019-05-18,344,FALSE,53.90117955131302
3419128,2020-04-30T00:00:00Z,2020,04,121,2019-05-14,352,FALSE,120.380161568132
3417884,2020-05-01T00:00:00Z,2020,05,122,2017-05-07,1090,TRUE,0.5998148807688967
3418853,2020-05-01T00:00:00Z,2020,05,122,2019-04-25,372,TRUE,0.9585710919623089
3418853,2021-04-25T00:00:00Z,2021,04,115,2019-04-25,731,FALSE,5.405867230676101
3418563,2020-05-05T00:00:00Z,2020,05,126,2018-05-13,723,TRUE,5.145265248103308
3418773,2020-05-05T00:00:00Z,2020,05,126,2019-04-19,382,TRUE,5.3958237474992545
3408558,2020-05-06T00:00:00Z,2020,05,127,2013-05-30,2533,FALSE,31.440556446255616
3408558,2020-06-11T00:00:00Z,2020,06,163,2013-05-30,2569,FALSE,24.363533436340184
3408558,2020-10-08T00:00:00Z,2020,10,282,2013-05-30,2688,FALSE,24.014549963975927
3408558,2020-10-30T00:00:00Z,2020,10,304,2013-05-30,2710,FALSE,24.07600862420159
3419141,2020-05-09T00:00:00Z,2020,05,130,2019-05-05,370,TRUE,1.5063800981245759
3408823,2020-05-15T00:00:00Z,2020,05,136,2014-05-03,2204,FALSE,19.549134381507514
3419014,2020-05-24T00:00:00Z,2020,05,145,2019-05-05,385,TRUE,2.135297791626346
3419014,2020-12-26T00:00:00Z,2020,12,361,2019-05-05,601,FALSE,8.27272856250227
3418833,2020-06-05T00:00:00Z,2020,06,157,2019-04-27,405,TRUE,8.638770707805792
3417969,2020-06-11T00:00:00Z,2020,06,163,2017-05-08,1130,FALSE,27.18310080513917
3419180,2020-06-15T00:00:00Z,2020,06,167,2019-05-12,400,FALSE,52.55198470573686
3419196,2020-06-19T00:00:00Z,2020,06,171,2019-04-28,418,TRUE,4.00315288564244
3418819,2020-07-06T00:00:00Z,2020,07,188,2019-04-29,434,FALSE,4.864443697251009
3121019,2020-07-12T00:00:00Z,2020,07,194,2020-04-25,78,TRUE,0.23590915723999503
3121019,2020-12-31T00:00:00Z,2020,12,366,2020-04-25,250,TRUE,3.344503469351647
3121019,2021-04-05T00:00:00Z,2021,04,95,2020-04-25,345,TRUE,3.29580975334441
3419300,2020-07-26T00:00:00Z,2020,07,208,2020-04-24,93,TRUE,0.35760660190626276
3121128,2020-07-27T00:00:00Z,2020,07,209,2020-04-29,89,TRUE,5.037915237863769
3418643,2020-07-27T00:00:00Z,2020,07,209,2018-05-27,792,TRUE,1.2225416046314228
3418643,2020-10-20T00:00:00Z,2020,10,294,2018-05-27,877,TRUE,1.047186749157474
3121273,2020-07-30T00:00:00Z,2020,07,212,2020-05-11,80,FALSE,0.10123218969668778
3121273,2020-09-24T00:00:00Z,2020,09,268,2020-05-11,136,FALSE,0.10123218969668778
3121099,2020-07-31T00:00:00Z,2020,07,213,2020-05-09,83,TRUE,0.4059947518293501
3121100,2020-07-31T00:00:00Z,2020,07,213,2020-05-09,83,TRUE,0.32673621781775697
3419067,2020-08-03T00:00:00Z,2020,08,216,2019-05-07,454,TRUE,1.7867673811304186
3121263,2020-08-07T00:00:00Z,2020,08,220,2020-05-16,83,TRUE,0.17715032477974635
3121263,2020-08-18T00:00:00Z,2020,08,231,2020-05-16,94,TRUE,3.9613861327723177
3121263,2020-12-27T00:00:00Z,2020,12,362,2020-05-16,225,TRUE,15.31476431066952
3419039,2020-08-07T00:00:00Z,2020,08,220,2019-05-08,457,FALSE,145.71544676280655
3121156,2020-08-08T00:00:00Z,2020,08,221,2020-05-15,85,TRUE,15.547991031427221
3121156,2020-10-17T00:00:00Z,2020,10,291,2020-05-15,155,FALSE,41.76999953950504
3121156,2020-10-18T00:00:00Z,2020,10,292,2020-05-15,156,FALSE,41.76999953950504
3121156,2020-10-19T00:00:00Z,2020,10,293,2020-05-15,157,FALSE,41.76999953950504
3121156,2021-02-25T00:00:00Z,2021,02,56,2020-05-15,286,FALSE,41.692746039252945
3121156,2021-03-07T00:00:00Z,2021,03,66,2020-05-15,296,FALSE,42.65947170064031
3418966,2020-08-08T00:00:00Z,2020,08,221,2019-05-08,458,FALSE,17.931203336445503
3121012,2020-08-12T00:00:00Z,2020,08,225,2020-05-08,96,FALSE,19.860317835842963
3419158,2020-08-13T00:00:00Z,2020,08,226,2019-05-02,469,FALSE,111.8146111151279
3419280,2020-08-27T00:00:00Z,2020,08,240,2020-04-29,120,FALSE,14.130486580902156
3419280,2021-04-06T00:00:00Z,2021,04,96,2020-04-29,342,FALSE,13.443973282299117
3121310,2020-09-01T00:00:00Z,2020,09,245,2020-05-20,104,FALSE,78.05368463825019
3418837,2020-09-01T00:00:00Z,2020,09,245,2019-05-07,483,FALSE,79.59955902774743
3121164,2020-09-03T00:00:00Z,2020,09,247,2020-05-15,111,FALSE,31.113489904141915
3121017,2020-09-04T00:00:00Z,2020,09,248,2020-05-15,112,FALSE,10.845275008002664
3121017,2021-01-24T00:00:00Z,2021,01,24,2020-05-15,254,FALSE,4.9852518276964215
3121017,2021-02-03T00:00:00Z,2021,02,34,2020-05-15,264,FALSE,4.9852518276964215
3121017,2021-02-06T00:00:00Z,2021,02,37,2020-05-15,267,FALSE,6.713678588502073
3121110,2020-09-05T00:00:00Z,2020,09,249,2020-05-10,118,TRUE,2.289191993509885
3121110,2021-02-05T00:00:00Z,2021,02,36,2020-05-10,271,FALSE,32.805955971715655
3419015,2020-09-05T00:00:00Z,2020,09,249,2019-05-06,488,TRUE,4.332592576260028
3419015,2020-09-23T00:00:00Z,2020,09,267,2019-05-06,506,TRUE,1.9856861274899307
3419283,2020-09-05T00:00:00Z,2020,09,249,2020-04-27,131,TRUE,4.393295415226134
3419283,2020-11-29T00:00:00Z,2020,11,334,2020-04-27,216,TRUE,0.5669504886283951
3419283,2020-12-13T00:00:00Z,2020,12,348,2020-04-27,230,TRUE,1.3826704917000234
3419283,2021-02-15T00:00:00Z,2021,02,46,2020-04-27,294,TRUE,1.831882572415032
3121257,2020-09-06T00:00:00Z,2020,09,250,2020-05-25,104,FALSE,128.26675827450364
3121157,2020-09-09T00:00:00Z,2020,09,253,2020-05-13,119,TRUE,0.32106116908300864
3121157,2020-09-30T00:00:00Z,2020,09,274,2020-05-13,140,TRUE,0.2943820154555733
3121157,2020-10-12T00:00:00Z,2020,10,286,2020-05-13,152,TRUE,0.619020593488889
3121157,2020-10-20T00:00:00Z,2020,10,294,2020-05-13,160,TRUE,0.355104863618971
3121157,2020-10-23T00:00:00Z,2020,10,297,2020-05-13,163,TRUE,0.6094527702586127
3121157,2021-03-05T00:00:00Z,2021,03,64,2020-05-13,296,TRUE,8.109601547623512
3121007,2020-09-10T00:00:00Z,2020,09,254,2020-05-09,124,FALSE,18.047829171288207
3121042,2020-09-14T00:00:00Z,2020,09,258,2020-05-11,126,FALSE,99.59018685354789
3121042,2020-10-26T00:00:00Z,2020,10,300,2020-05-11,168,FALSE,99.59018685354789
3121168,2020-09-15T00:00:00Z,2020,09,259,2020-05-10,128,FALSE,98.03500613680585
3121130,2020-09-20T00:00:00Z,2020,09,264,2020-05-04,139,TRUE,7.354311474162858
3121130,2020-10-31T00:00:00Z,2020,10,305,2020-05-04,180,TRUE,7.362494909421323
3121130,2020-11-15T00:00:00Z,2020,11,320,2020-05-04,195,TRUE,7.362494909421323
3121130,2020-11-29T00:00:00Z,2020,11,334,2020-05-04,209,TRUE,7.362494909421323
3121130,2020-12-09T00:00:00Z,2020,12,344,2020-05-04,219,TRUE,7.362494909421323
3121130,2020-12-10T00:00:00Z,2020,12,345,2020-05-04,220,TRUE,8.80157788686295
3121130,2020-12-12T00:00:00Z,2020,12,347,2020-05-04,222,TRUE,7.06142771934809
3121130,2020-12-19T00:00:00Z,2020,12,354,2020-05-04,229,TRUE,7.139560981780467
3121130,2021-02-17T00:00:00Z,2021,02,48,2020-05-04,289,TRUE,8.473803712424639
3121162,2020-09-23T00:00:00Z,2020,09,267,2020-05-18,128,FALSE,22.152129592253342
3121162,2021-04-27T00:00:00Z,2021,04,117,2020-05-18,344,TRUE,3.286715617086501
3414303,2020-09-23T00:00:00Z,2020,09,267,2015-05-03,1970,TRUE,3.709637085039626
3418836,2020-09-23T00:00:00Z,2020,09,267,2019-05-05,507,TRUE,8.92772117163151
3121292,2020-09-26T00:00:00Z,2020,09,270,2020-05-17,132,TRUE,6.780786494502688
3121292,2020-10-06T00:00:00Z,2020,10,280,2020-05-17,142,TRUE,6.6066604883377975
3121292,2020-10-07T00:00:00Z,2020,10,281,2020-05-17,143,TRUE,6.6066604883377975
3121292,2020-10-30T00:00:00Z,2020,10,304,2020-05-17,166,TRUE,6.541821824149997
3121292,2021-01-15T00:00:00Z,2021,01,15,2020-05-17,243,TRUE,6.497286870121597
3121292,2021-01-16T00:00:00Z,2021,01,16,2020-05-17,244,TRUE,6.497286870121597
3121292,2021-01-18T00:00:00Z,2021,01,18,2020-05-17,246,TRUE,6.497286870121597
3121292,2021-01-20T00:00:00Z,2021,01,20,2020-05-17,248,TRUE,6.60755395885738
3121292,2021-01-23T00:00:00Z,2021,01,23,2020-05-17,251,TRUE,6.60755395885738
3121292,2021-01-22T00:00:00Z,2021,01,22,2020-05-17,250,TRUE,6.575352017628524
3121292,2021-01-25T00:00:00Z,2021,01,25,2020-05-17,253,TRUE,6.589895685578336
3121324,2020-09-26T00:00:00Z,2020,09,270,2020-05-18,131,TRUE,1.3724370767340948
3121324,2020-11-13T00:00:00Z,2020,11,318,2020-05-18,179,TRUE,0.7029751009480589
3121324,2021-01-08T00:00:00Z,2021,01,8,2020-05-18,235,TRUE,0.7695390666191335
3121324,2021-01-16T00:00:00Z,2021,01,16,2020-05-18,243,TRUE,0.6546205529286663
3121324,2021-01-23T00:00:00Z,2021,01,23,2020-05-18,250,TRUE,0.7249949237025766
3121324,2021-01-25T00:00:00Z,2021,01,25,2020-05-18,252,TRUE,0.709170993556839
3121097,2020-09-27T00:00:00Z,2020,09,271,2020-05-07,143,TRUE,0.7053263062050704
3419191,2020-09-27T00:00:00Z,2020,09,271,2019-05-08,508,FALSE,198.14868843692682
3419191,2020-10-04T00:00:00Z,2020,10,278,2019-05-08,515,FALSE,198.35284754028993
3419191,2020-10-26T00:00:00Z,2020,10,300,2019-05-08,537,FALSE,197.8796775894476
3419191,2020-12-28T00:00:00Z,2020,12,363,2019-05-08,600,FALSE,197.19938176106572
3419191,2020-12-29T00:00:00Z,2020,12,364,2019-05-08,601,FALSE,200.45005979099068
3419191,2021-02-19T00:00:00Z,2021,02,50,2019-05-08,653,FALSE,198.4085091249655
3419191,2021-03-08T00:00:00Z,2021,03,67,2019-05-08,670,FALSE,197.93968332166068
3419191,2021-03-24T00:00:00Z,2021,03,83,2019-05-08,686,FALSE,198.1332523934891
3419191,2021-04-11T00:00:00Z,2021,04,101,2019-05-08,704,FALSE,195.14976938640956
3121284,2020-09-29T00:00:00Z,2020,09,273,2020-05-11,141,TRUE,0.8264002005598511
3121005,2020-09-30T00:00:00Z,2020,09,274,2020-04-27,156,TRUE,1.5708163683123557
3121005,2020-11-29T00:00:00Z,2020,11,334,2020-04-27,216,TRUE,1.5708163683123557
3121005,2021-01-06T00:00:00Z,2021,01,6,2020-04-27,254,FALSE,23.309431600064357
3121005,2021-01-25T00:00:00Z,2021,01,25,2020-04-27,273,TRUE,1.2535566085684753
3418937,2020-09-30T00:00:00Z,2020,09,274,2019-05-12,507,TRUE,0.002024409082320676
3121018,2020-10-06T00:00:00Z,2020,10,280,2020-04-26,163,TRUE,2.247111473280476
3121018,2020-10-27T00:00:00Z,2020,10,301,2020-04-26,184,TRUE,2.5221250901766297
3121018,2021-02-16T00:00:00Z,2021,02,47,2020-04-26,296,TRUE,1.39095179253686
3121144,2020-10-09T00:00:00Z,2020,10,283,2020-05-12,150,FALSE,211.155534763896
3121093,2020-10-15T00:00:00Z,2020,10,289,2020-05-06,162,FALSE,46.909394748746315
3418921,2020-10-17T00:00:00Z,2020,10,291,2019-05-01,535,TRUE,5.8615003388437845
3121057,2020-10-20T00:00:00Z,2020,10,294,2020-05-02,171,FALSE,120.06636854669829
3121057,2020-10-27T00:00:00Z,2020,10,301,2020-05-02,178,FALSE,120.06636854669829
3121096,2020-10-26T00:00:00Z,2020,10,300,2020-05-07,172,FALSE,85.35261855789734
3121096,2020-11-13T00:00:00Z,2020,11,318,2020-05-07,190,FALSE,85.35261855789734
3121096,2020-11-23T00:00:00Z,2020,11,328,2020-05-07,200,FALSE,85.35261855789734
3121096,2020-12-08T00:00:00Z,2020,12,343,2020-05-07,215,FALSE,84.90294201472882
3418765,2020-10-29T00:00:00Z,2020,10,303,2019-04-20,558,FALSE,11.710838664204507
3121101,2020-11-01T00:00:00Z,2020,11,306,2020-05-06,179,FALSE,129.67032138987628
3121101,2021-02-18T00:00:00Z,2021,02,49,2020-05-06,288,FALSE,129.67032138987628
3121101,2021-03-20T00:00:00Z,2021,03,79,2020-05-06,318,FALSE,129.67032138987628
3121312,2020-11-01T00:00:00Z,2020,11,306,2020-05-22,163,FALSE,124.5165803196167
3121312,2020-11-10T00:00:00Z,2020,11,315,2020-05-22,172,FALSE,124.5165803196167
3121024,2020-11-06T00:00:00Z,2020,11,311,2020-05-08,182,TRUE,2.7655584925885885
3121024,2021-04-17T00:00:00Z,2021,04,107,2020-05-08,344,FALSE,5.343799545854481
3418830,2020-11-06T00:00:00Z,2020,11,311,2019-04-27,559,TRUE,12.599554368109848
3418830,2021-02-20T00:00:00Z,2021,02,51,2019-04-27,665,TRUE,13.879783221157043
3418956,2020-11-06T00:00:00Z,2020,11,311,2019-04-21,565,TRUE,1.5991485390409876
3121053,2020-11-07T00:00:00Z,2020,11,312,2020-05-01,190,TRUE,4.95505989871554
3121113,2020-11-07T00:00:00Z,2020,11,312,2020-05-05,186,TRUE,5.387044280449335
3419293,2020-11-08T00:00:00Z,2020,11,313,2020-05-08,184,FALSE,108.24900564607161
3121308,2020-11-12T00:00:00Z,2020,11,317,2020-05-25,171,FALSE,161.61408079124672
3121308,2020-11-20T00:00:00Z,2020,11,325,2020-05-25,179,FALSE,161.61408079124672
3121308,2020-12-01T00:00:00Z,2020,12,336,2020-05-25,190,FALSE,161.61408079124672
3121308,2020-12-04T00:00:00Z,2020,12,339,2020-05-25,193,FALSE,161.61408079124672
3121308,2020-12-05T00:00:00Z,2020,12,340,2020-05-25,194,FALSE,161.61408079124672
3121308,2020-12-06T00:00:00Z,2020,12,341,2020-05-25,195,FALSE,161.61408079124672
3121308,2020-12-07T00:00:00Z,2020,12,342,2020-05-25,196,FALSE,161.61408079124672
3121308,2020-12-12T00:00:00Z,2020,12,347,2020-05-25,201,FALSE,161.61408079124672
3121308,2020-12-14T00:00:00Z,2020,12,349,2020-05-25,203,FALSE,161.61408079124672
3121308,2020-12-18T00:00:00Z,2020,12,353,2020-05-25,207,FALSE,161.61408079124672
3121308,2020-12-19T00:00:00Z,2020,12,354,2020-05-25,208,FALSE,161.61408079124672
3121308,2020-12-25T00:00:00Z,2020,12,360,2020-05-25,214,FALSE,161.61408079124672
3121308,2020-12-26T00:00:00Z,2020,12,361,2020-05-25,215,FALSE,161.61408079124672
3121308,2020-12-27T00:00:00Z,2020,12,362,2020-05-25,216,FALSE,161.61408079124672
3121308,2020-12-28T00:00:00Z,2020,12,363,2020-05-25,217,FALSE,161.61408079124672
3121308,2021-01-04T00:00:00Z,2021,01,4,2020-05-25,224,FALSE,161.61408079124672
3121308,2021-01-05T00:00:00Z,2021,01,5,2020-05-25,225,FALSE,161.61408079124672
